Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2016-06-08,208.95429226899543,208.95429226899543,207.023970162108,208.10365295410156,12135516,0.0,0.0
2016-06-09,209.39050754219335,212.97850076339014,208.5616646261698,211.82249450683594,15643495,0.0,0.0
2016-06-10,212.44411146859454,214.71251667813507,211.2008617010621,213.03302001953125,16316760,0.0,0.0
2016-06-13,211.5498594850865,214.50532257329814,210.0557697727436,213.9927520751953,10214469,0.0,0.0
2016-06-14,213.96003172404053,214.93064547457692,211.4189901721885,212.9348907470703,10923848,0.0,0.0
2016-06-15,213.75283443541477,215.17057148364384,212.38961005518647,214.75616455078125,11129082,0.0,0.0
2016-06-16,213.97092644806528,214.54892957930946,210.92822000547326,212.94578552246094,9372207,0.0,0.0
2016-06-17,213.0984698923467,213.45836414253748,211.59347478064808,212.6404266357422,10534878,0.0,0.0
2016-06-20,212.04061781884715,216.50107603810687,211.13545128848992,215.97760009765625,10758608,0.0,0.0
2016-06-21,216.82825870980668,216.83916415547142,213.68740299831282,215.30145263671875,13933068,0.0,0.0
2016-06-22,214.8434119418388,215.03970996616442,213.12029326606086,213.8618927001953,12788710,0.0,0.0
2016-06-23,213.74192821039682,214.1890514784339,211.57167174354558,213.85098266601562,9837526,0.0,0.0
2016-06-24,210.4592869790671,210.4592869790671,203.58866700142238,207.525634765625,24985097,0.0,0.0
2016-06-27,205.13728923719967,209.04154076537947,205.13728923719967,208.4417266845703,9163399,0.0,0.0
2016-06-28,208.60532256604682,209.72861260486494,208.29995552325778,208.91067504882812,7604977,0.0,0.0
2016-06-29,209.82674508694757,211.34264561564038,209.39051272876168,210.8955078125,7523987,0.0,0.0
2016-06-30,212.00787058623214,213.20751308827693,210.92820252639544,211.38624572753906,12758283,0.0,0.0
2016-07-01,212.17149673837937,213.05485237378142,211.57166812272655,212.3241729736328,6610193,0.0,0.0
2016-07-04,212.77129454574796,216.71916739015768,212.77129454574796,215.21417236328125,7803505,0.0,0.0
2016-07-05,215.08328639360687,218.7476173283557,213.8182258280408,216.61009216308594,11359882,0.0,0.0
2016-07-07,216.4792516675819,218.22416650709627,215.09421650471344,215.47592163085938,12029091,0.0,0.0
2016-07-08,215.27963393766467,215.71585174843406,212.95670129528247,213.40383911132812,7140617,0.0,0.0
2016-07-11,216.152085385663,217.01364468699458,214.9524572790044,216.47926330566406,8266601,0.0,0.0
2016-07-12,217.07908930236,219.20570949935242,216.15209727802792,218.8567352294922,9767494,0.0,0.0
2016-07-13,219.2493201224054,221.75764535938146,219.0203057694674,220.0236358642578,14915296,0.0,0.0
2016-07-14,219.8818612791514,221.1905438219378,217.73341577673185,219.1838836669922,10758372,0.0,0.0
2016-07-15,220.07814478195309,222.6955242549587,218.8785167701606,220.77610778808594,13992989,0.0,0.0
2016-07-18,224.22231635343252,226.56705957028225,218.49679819880558,219.4783172607422,32106850,0.0,0.0
2016-07-19,219.42384617506218,223.12089448880485,217.0900078049658,221.9976043701172,16649300,0.0,0.0
2016-07-20,222.46651296174147,224.28776589326452,221.72491360758355,223.1317596435547,12265316,0.0,0.0
2016-07-21,223.34989212407987,223.56801559951796,219.20570625084096,219.5001678466797,6711097,0.0,0.0
2016-07-22,219.42381918648286,221.99757706497212,219.2275066120175,221.35414123535156,6899519,0.0,0.0
2016-07-25,221.1687288769845,223.29534889003133,219.71826101331484,223.07723999023438,8241568,0.0,0.0
2016-07-26,223.13176446662797,225.70552225256145,221.43047138914852,223.36077880859375,10516399,0.0,0.0
2016-07-27,223.14266912680546,223.78610493102457,220.06724632832658,220.97242736816406,11030767,0.0,0.0
2016-07-28,221.37595745898793,224.7676383727693,220.96153596958501,223.86245727539062,15610838,0.0,0.0
2016-07-29,223.3498860257773,223.54619860431228,220.73250631203862,221.36505126953125,9629597,0.0,0.0
2016-08-01,222.0412093617356,222.54287442689485,219.21661154877083,220.18722534179688,7978251,0.0,0.0
2016-08-02,219.8600458440736,222.47742543554978,219.4892461552792,220.90699768066406,7710138,0.0,0.0
2016-08-03,221.2559602020233,221.2559602020233,216.26113563281416,216.79551696777344,11872282,0.0,0.0
2016-08-04,217.8969996407805,218.11510853219008,214.49439901474827,216.5883026123047,10187608,0.0,0.0
2016-08-05,217.67889601132066,222.25931418807218,217.4716925456135,221.6595001220703,12109001,0.0,0.0
2016-08-08,222.4556186313719,225.5310415278423,222.18296794224895,224.4949951171875,13556347,0.0,0.0
2016-08-09,224.0042464963683,225.64010703120874,222.69554933249137,224.81126403808594,13290768,0.0,0.0
